price_date,city_code,region_code,P91,P95,P98,DSL
2026-01-09,THA,WKO,2.611,2.744,2.906,1.901
2026-01-09,TIM,CAN,2.608,2.714,2.902,1.903
2026-01-09,TMR,MWT,2.634,2.796,2.953,1.96
2026-01-09,TOK,WKO,2.605,2.765,2.924,1.922
2026-01-09,TOL,GIS,2.793,2.936,3.092,2.128
2026-01-09,TPO,WKO,2.648,2.774,2.949,1.944
2026-01-09,TPU,BOP,2.627,2.789,2.945,1.952
2026-01-09,UHT,WGN,2.53,2.686,2.852,1.858
2026-01-09,WAI,HKB,2.687,2.82,2.974,1.989
2026-01-09,WAN,OTA,2.683,2.813,2.998,2.012
2026-01-09,WHA,MWT,2.573,2.726,2.886,1.899
2026-01-09,WHE,AUK,2.665,2.809,2.974,2.02
2026-01-09,WHG,NTL,2.622,2.765,2.92,1.937
2026-01-09,WHK,BOP,2.647,2.774,2.942,1.969
2026-01-09,WLG,WGN,2.525,2.675,2.803,1.841
2026-01-09,WPT,WTC,2.769,2.867,3.056,2.101
2026-01-16,AKC,AUK,2.506,2.588,2.8,1.813
2026-01-16,ALE,OTA,2.615,2.748,2.936,1.93
2026-01-16,AMK,AUK,2.472,2.576,2.794,1.796
2026-01-16,ANS,AUK,2.504,2.585,2.804,1.822
2026-01-16,ASH,CAN,2.578,2.679,2.881,1.893
2026-01-16,BLE,MBH,2.647,2.745,2.91,1.964
2026-01-16,BLU,STL,2.646,2.763,2.941,1.988
2026-01-16,CAM,WKO,2.569,2.705,2.861,1.876
2026-01-16,CHC,CAN,2.518,2.619,2.814,1.843
2026-01-16,CRO,OTA,2.6,2.735,2.905,1.928
2026-01-16,DAR,NTL,2.665,2.824,2.968,2.002
2026-01-16,DUN,OTA,2.524,2.678,2.851,1.86
2026-01-16,FLD,MWT,2.565,2.719,2.887,1.911
2026-01-16,GBI,AUK,2.9,2.988,3.207,2.231
2026-01-16,GOR,STL,2.623,2.732,2.905,1.954
2026-01-16,GRY,WTC,2.694,2.821,3.001,2.009
2026-01-16,GSB,GIS,2.631,2.802,2.963,1.98
2026-01-16,HAM,WKO,2.505,2.649,2.793,1.82
2026-01-16,HAW,TKI,2.633,2.792,2.961,1.947
2026-01-16,HOK,WTC,2.727,2.855,3.024,2.022
2026-01-16,HST,HKB,2.573,2.717,2.887,1.894
2026-01-16,HVN,HKB,2.576,2.748,2.91,1.916
2026-01-16,INV,STL,2.576,2.673,2.857,1.906
2026-01-16,KAI,NTL,2.703,2.84,2.989,2.04
2026-01-16,KAI2,CAN,2.645,2.732,2.936,1.971
2026-01-16,KKE,NTL,2.644,2.805,2.944,1.967
2026-01-16,LHT,WGN,2.495,2.621,2.819,1.83
2026-01-16,LVN,MWT,2.581,2.713,2.866,1.917
2026-01-16,MAS,WGN,2.573,2.678,2.889,1.887
2026-01-16,MET,CAN,2.644,2.747,2.956,1.967
2026-01-16,MOT,TAS,2.679,2.77,2.982,1.977
2026-01-16,NEL,NSN,2.604,2.708,2.893,1.938
2026-01-16,NPL,TKI,2.57,2.699,2.902,1.889
2026-01-16,NPR,HKB,2.522,2.727,2.885,1.879
2026-01-16,OAM,OTA,2.592,2.729,2.894,1.918
2026-01-16,OHK,MWT,2.654,2.788,2.946,2.0
2026-01-16,PAR,WGN,2.532,2.661,2.85,1.86
2026-01-16,PIC,MBH,2.661,2.784,2.944,1.961
2026-01-16,PMR,MWT,2.527,2.644,2.814,1.875
2026-01-16,PRA,WGN,2.515,2.646,2.834,1.853
2026-01-16,PUK,AUK,2.527,2.615,2.838,1.861
2026-01-16,QNS,OTA,2.672,2.834,3.013,2.011
2026-01-16,RAN,CAN,2.539,2.678,2.854,1.869
2026-01-16,REN,MBH,2.689,2.793,2.966,1.992
2026-01-16,RFT,WTC,2.771,2.893,3.08,2.082
2026-01-16,RIC,TAS,2.614,2.729,2.938,1.957
2026-01-16,ROT,BOP,2.599,2.743,2.895,1.923
2026-01-16,STK,NSN,2.619,2.731,2.908,1.948
2026-01-16,STR,TKI,2.633,2.793,2.943,1.97
2026-01-16,TAK,TAS,2.717,2.843,3.032,2.043
2026-01-16,TAN,STL,2.702,2.825,2.99,2.023
2026-01-16,TEA,WKO,2.578,2.709,2.856,1.886
2026-01-16,TGA,BOP,2.546,2.697,2.87,1.858
2026-01-16,THA,WKO,2.581,2.747,2.887,1.901
2026-01-16,TIM,CAN,2.584,2.695,2.873,1.89
2026-01-16,TMR,MWT,2.627,2.762,2.932,1.977
2026-01-16,TOK,WKO,2.576,2.734,2.872,1.901
2026-01-16,TOL,GIS,2.764,2.914,3.073,2.1
2026-01-16,TPO,WKO,2.615,2.764,2.909,1.941
2026-01-16,TPU,BOP,2.608,2.772,2.92,1.941
2026-01-16,UHT,WGN,2.525,2.636,2.811,1.84
2026-01-16,WAI,HKB,2.639,2.814,2.956,1.968
2026-01-16,WAN,OTA,2.66,2.794,2.99,1.99
2026-01-16,WHA,MWT,2.565,2.7,2.883,1.908
2026-01-16,WHE,AUK,2.655,2.773,2.972,1.994
2026-01-16,WHG,NTL,2.577,2.728,2.887,1.892
2026-01-16,WHK,BOP,2.622,2.776,2.912,1.956
2026-01-16,WLG,WGN,2.495,2.622,2.81,1.821
2026-01-16,WPT,WTC,2.731,2.871,3.045,2.046
2026-01-23,AKC,AUK,2.462,2.571,2.748,1.807
2026-01-23,ALE,OTA,2.61,2.729,2.927,1.945
2026-01-23,AMK,AUK,2.46,2.547,2.752,1.796
2026-01-23,ANS,AUK,2.485,2.569,2.762,1.794
2026-01-23,ASH,CAN,2.542,2.688,2.866,1.894
2026-01-23,BLE,MBH,2.623,2.722,2.921,1.938
2026-01-23,BLU,STL,2.656,2.758,2.882,1.951
2026-01-23,CAM,WKO,2.532,2.686,2.878,1.886
2026-01-23,CHC,CAN,2.474,2.633,2.777,1.839
2026-01-23,CRO,OTA,2.599,2.724,2.908,1.916
2026-01-23,DAR,NTL,2.667,2.804,2.96,1.969
2026-01-23,DUN,OTA,2.533,2.651,2.84,1.852
2026-01-23,FLD,MWT,2.554,2.682,2.875,1.873
2026-01-23,GBI,AUK,2.876,2.991,3.157,2.207
2026-01-23,GOR,STL,2.636,2.718,2.86,1.922
2026-01-23,GRY,WTC,2.653,2.827,2.964,1.979
2026-01-23,GSB,GIS,2.642,2.808,2.961,1.98
2026-01-23,HAM,WKO,2.491,2.643,2.822,1.832
2026-01-23,HAW,TKI,2.625,2.733,2.926,1.942
2026-01-23,HOK,WTC,2.692,2.845,3.005,2.035
2026-01-23,HST,HKB,2.541,2.73,2.854,1.902
2026-01-23,HVN,HKB,2.578,2.74,2.885,1.928
2026-01-23,INV,STL,2.585,2.667,2.837,1.887
2026-01-23,KAI,NTL,2.681,2.822,2.98,1.983
2026-01-23,KAI2,CAN,2.585,2.734,2.908,1.935
2026-01-23,KKE,NTL,2.656,2.775,2.946,1.95
2026-01-23,LHT,WGN,2.5,2.651,2.802,1.857
2026-01-23,LVN,MWT,2.571,2.671,2.865,1.865
2026-01-23,MAS,WGN,2.568,2.735,2.865,1.915
2026-01-23,MET,CAN,2.622,2.741,2.927,1.958
2026-01-23,MOT,TAS,2.634,2.768,2.949,1.963
2026-01-23,NEL,NSN,2.57,2.728,2.889,1.927
2026-01-23,NPL,TKI,2.563,2.67,2.849,1.879
2026-01-23,NPR,HKB,2.554,2.702,2.854,1.879
2026-01-23,OAM,OTA,2.587,2.716,2.907,1.917
2026-01-23,OHK,MWT,2.614,2.771,2.963,1.955
2026-01-23,PAR,WGN,2.538,2.693,2.837,1.867
2026-01-23,PIC,MBH,2.649,2.756,2.929,1.978
2026-01-23,PMR,MWT,2.5,2.636,2.81,1.809
2026-01-23,PRA,WGN,2.522,2.674,2.814,1.87
2026-01-23,PUK,AUK,2.518,2.598,2.765,1.857
2026-01-23,QNS,OTA,2.678,2.789,2.973,2.003
2026-01-23,RAN,CAN,2.526,2.684,2.835,1.872
2026-01-23,REN,MBH,2.659,2.802,2.975,1.996
2026-01-23,RFT,WTC,2.734,2.898,3.056,2.081
2026-01-23,RIC,TAS,2.6,2.737,2.904,1.905
2026-01-23,ROT,BOP,2.582,2.713,2.893,1.91
2026-01-23,STK,NSN,2.607,2.74,2.906,1.945
2026-01-23,STR,TKI,2.613,2.746,2.932,1.943
2026-01-23,TAK,TAS,2.694,2.824,2.996,2.019
2026-01-23,TAN,STL,2.701,2.797,2.958,2.026
2026-01-23,TEA,WKO,2.55,2.703,2.91,1.883
2026-01-23,TGA,BOP,2.532,2.663,2.84,1.872
2026-01-23,THA,WKO,2.567,2.7,2.892,1.905
2026-01-23,TIM,CAN,2.55,2.694,2.847,1.902
2026-01-23,TMR,MWT,2.6,2.74,2.929,1.92
2026-01-23,TOK,WKO,2.578,2.71,2.914,1.911
2026-01-23,TOL,GIS,2.766,2.935,3.08,2.105
2026-01-23,TPO,WKO,2.604,2.763,2.951,1.936
2026-01-23,TPU,BOP,2.58,2.717,2.899,1.904
2026-01-23,UHT,WGN,2.509,2.674,2.811,1.863
2026-01-23,WAI,HKB,2.645,2.805,2.933,1.979
2026-01-23,WAN,OTA,2.652,2.766,2.969,1.993
2026-01-23,WHA,MWT,2.527,2.692,2.868,1.857
2026-01-23,WHE,AUK,2.65,2.753,2.928,1.982
2026-01-23,WHG,NTL,2.58,2.693,2.883,1.885
2026-01-23,WHK,BOP,2.596,2.711,2.901,1.924
2026-01-23,WLG,WGN,2.492,2.64,2.803,1.849
2026-01-23,WPT,WTC,2.702,2.861,3.016,2.052
2026-01-30,AKC,AUK,2.457,2.573,2.738,1.798
2026-01-30,ALE,OTA,2.583,2.697,2.86,1.907
2026-01-30,AMK,AUK,2.425,2.555,2.738,1.793
2026-01-30,ANS,AUK,2.454,2.587,2.743,1.819
2026-01-30,ASH,CAN,2.538,2.691,2.85,1.858
2026-01-30,BLE,MBH,2.6,2.721,2.897,1.929
2026-01-30,BLU,STL,2.63,2.753,2.905,1.968
2026-01-30,CAM,WKO,2.531,2.669,2.826,1.889
2026-01-30,CHC,CAN,2.494,2.617,2.795,1.812
2026-01-30,CRO,OTA,2.567,2.682,2.854,1.898
2026-01-30,DAR,NTL,2.648,2.794,2.991,2.008
2026-01-30,DUN,OTA,2.499,2.621,2.802,1.828
2026-01-30,FLD,MWT,2.587,2.687,2.862,1.867
2026-01-30,GBI,AUK,2.855,2.967,3.156,2.202
2026-01-30,GOR,STL,2.627,2.727,2.881,1.947
2026-01-30,GRY,WTC,2.677,2.776,2.973,1.982
2026-01-30,GSB,GIS,2.622,2.773,2.923,1.959
2026-01-30,HAM,WKO,2.479,2.613,2.775,1.831
2026-01-30,HAW,TKI,2.628,2.743,2.918,1.974
2026-01-30,HOK,WTC,2.688,2.812,2.977,1.995
2026-01-30,HST,HKB,2.596,2.683,2.869,1.859
2026-01-30,HVN,HKB,2.619,2.686,2.884,1.914
2026-01-30,INV,STL,2.559,2.673,2.827,1.91
2026-01-30,KAI,NTL,2.672,2.785,2.998,2.012
2026-01-30,KAI2,CAN,2.596,2.751,2.911,1.936
2026-01-30,KKE,NTL,2.629,2.766,2.965,1.983
2026-01-30,LHT,WGN,2.504,2.65,2.782,1.836
2026-01-30,LVN,MWT,2.588,2.68,2.877,1.843
2026-01-30,MAS,WGN,2.585,2.727,2.84,1.894
2026-01-30,MET,CAN,2.619,2.768,2.92,1.933
2026-01-30,MOT,TAS,2.626,2.766,2.906,1.972
2026-01-30,NEL,NSN,2.606,2.734,2.874,1.901
2026-01-30,NPL,TKI,2.573,2.677,2.831,1.892
2026-01-30,NPR,HKB,2.59,2.673,2.85,1.86
2026-01-30,OAM,OTA,2.562,2.668,2.852,1.884
2026-01-30,OHK,MWT,2.654,2.759,2.945,1.929
2026-01-30,PAR,WGN,2.546,2.679,2.819,1.865
2026-01-30,PIC,MBH,2.639,2.772,2.94,1.971
2026-01-30,PMR,MWT,2.538,2.634,2.822,1.786
2026-01-30,PRA,WGN,2.539,2.662,2.784,1.836
2026-01-30,PUK,AUK,2.495,2.606,2.775,1.831
2026-01-30,QNS,OTA,2.656,2.773,2.949,1.98
2026-01-30,RAN,CAN,2.528,2.684,2.84,1.836
2026-01-30,REN,MBH,2.653,2.797,2.944,1.971
2026-01-30,RFT,WTC,2.743,2.865,3.037,2.047
2026-01-30,RIC,TAS,2.595,2.725,2.889,1.919
2026-01-30,ROT,BOP,2.579,2.699,2.854,1.9
2026-01-30,STK,NSN,2.593,2.737,2.874,1.908
2026-01-30,STR,TKI,2.644,2.764,2.936,1.977
2026-01-30,TAK,TAS,2.683,2.847,2.972,2.016
2026-01-30,TAN,STL,2.681,2.826,2.947,2.018
2026-01-30,TEA,WKO,2.555,2.657,2.834,1.897
2026-01-30,TGA,BOP,2.53,2.653,2.796,1.853
2026-01-30,THA,WKO,2.542,2.684,2.853,1.916
2026-01-30,TIM,CAN,2.564,2.709,2.86,1.863
2026-01-30,TMR,MWT,2.633,2.721,2.914,1.892
2026-01-30,TOK,WKO,2.562,2.688,2.843,1.935
2026-01-30,TOL,GIS,2.754,2.88,3.039,2.078
2026-01-30,TPO,WKO,2.598,2.722,2.899,1.947
2026-01-30,TPU,BOP,2.587,2.694,2.871,1.917
2026-01-30,UHT,WGN,2.531,2.678,2.796,1.855
2026-01-30,WAI,HKB,2.67,2.753,2.946,1.977
2026-01-30,WAN,OTA,2.625,2.748,2.92,1.958
2026-01-30,WHA,MWT,2.552,2.659,2.85,1.84
2026-01-30,WHE,AUK,2.629,2.732,2.914,1.995
2026-01-30,WHG,NTL,2.545,2.693,2.893,1.892
2026-01-30,WHK,BOP,2.605,2.703,2.871,1.926
2026-01-30,WLG,WGN,2.515,2.656,2.764,1.838
2026-01-30,WPT,WTC,2.712,2.845,3.009,2.025
2026-02-06,AKC,AUK,2.458,2.579,2.748,1.815
2026-02-06,ALE,OTA,2.585,2.727,2.896,1.921
2026-02-06,AMK,AUK,2.442,2.565,2.734,1.805
2026-02-06,ANS,AUK,2.479,2.585,2.763,1.814
2026-02-06,ASH,CAN,2.546,2.654,2.828,1.849
2026-02-06,BLE,MBH,2.579,2.709,2.907,1.901
2026-02-06,BLU,STL,2.619,2.748,2.906,1.949
2026-02-06,CAM,WKO,2.55,2.679,2.83,1.858
2026-02-06,CHC,CAN,2.484,2.607,2.761,1.797
2026-02-06,CRO,OTA,2.583,2.724,2.866,1.897
2026-02-06,DAR,NTL,2.652,2.775,2.923,2.028
2026-02-06,DUN,OTA,2.518,2.643,2.798,1.832
2026-02-06,FLD,MWT,2.577,2.644,2.848,1.887
2026-02-06,GBI,AUK,2.874,2.985,3.165,2.215
2026-02-06,GOR,STL,2.59,2.698,2.874,1.923
2026-02-06,GRY,WTC,2.622,2.803,2.956,2.003
2026-02-06,GSB,GIS,2.644,2.773,2.926,1.956
2026-02-06,HAM,WKO,2.489,2.609,2.776,1.808
2026-02-06,HAW,TKI,2.603,2.726,2.921,1.932
2026-02-06,HOK,WTC,2.678,2.833,3.003,2.038
2026-02-06,HST,HKB,2.564,2.668,2.876,1.886
2026-02-06,HVN,HKB,2.607,2.696,2.878,1.912
2026-02-06,INV,STL,2.559,2.677,2.838,1.889
2026-02-06,KAI,NTL,2.667,2.794,2.93,2.02
2026-02-06,KAI2,CAN,2.587,2.716,2.88,1.916
2026-02-06,KKE,NTL,2.63,2.756,2.909,1.993
2026-02-06,LHT,WGN,2.481,2.593,2.789,1.813
2026-02-06,LVN,MWT,2.54,2.642,2.849,1.882
2026-02-06,MAS,WGN,2.53,2.678,2.844,1.867
2026-02-06,MET,CAN,2.611,2.739,2.888,1.92
2026-02-06,MOT,TAS,2.646,2.759,2.91,1.965
2026-02-06,NEL,NSN,2.579,2.712,2.867,1.89
2026-02-06,NPL,TKI,2.522,2.65,2.853,1.885
2026-02-06,NPR,HKB,2.556,2.649,2.835,1.88
2026-02-06,OAM,OTA,2.567,2.709,2.86,1.899
2026-02-06,OHK,MWT,2.62,2.724,2.938,1.963
2026-02-06,PAR,WGN,2.494,2.64,2.808,1.83
2026-02-06,PIC,MBH,2.607,2.72,2.935,1.921
2026-02-06,PMR,MWT,2.501,2.601,2.799,1.828
2026-02-06,PRA,WGN,2.478,2.606,2.792,1.824
2026-02-06,PUK,AUK,2.492,2.623,2.792,1.851
2026-02-06,QNS,OTA,2.672,2.795,2.939,1.989
2026-02-06,RAN,CAN,2.541,2.65,2.81,1.859
2026-02-06,REN,MBH,2.626,2.771,2.962,1.96
2026-02-06,RFT,WTC,2.713,2.887,3.058,2.097
2026-02-06,RIC,TAS,2.598,2.71,2.844,1.922
2026-02-06,ROT,BOP,2.572,2.681,2.87,1.872
2026-02-06,STK,NSN,2.593,2.718,2.894,1.914
2026-02-06,STR,TKI,2.623,2.738,2.922,1.954
2026-02-06,TAK,TAS,2.694,2.797,2.965,2.008
2026-02-06,TAN,STL,2.693,2.78,2.948,1.994
2026-02-06,TEA,WKO,2.573,2.679,2.856,1.872
2026-02-06,TGA,BOP,2.546,2.634,2.823,1.819
2026-02-06,THA,WKO,2.57,2.683,2.863,1.891
2026-02-06,TIM,CAN,2.543,2.657,2.821,1.878
2026-02-06,TMR,MWT,2.619,2.713,2.905,1.948
2026-02-06,TOK,WKO,2.583,2.693,2.86,1.894
2026-02-06,TOL,GIS,2.75,2.884,3.056,2.067
2026-02-06,TPO,WKO,2.61,2.714,2.91,1.928
2026-02-06,TPU,BOP,2.59,2.678,2.885,1.898
2026-02-06,UHT,WGN,2.475,2.619,2.785,1.818
2026-02-06,WAI,HKB,2.64,2.778,2.944,1.959
2026-02-06,WAN,OTA,2.636,2.778,2.927,1.983
2026-02-06,WHA,MWT,2.546,2.636,2.82,1.875
2026-02-06,WHE,AUK,2.64,2.749,2.939,1.986
2026-02-06,WHG,NTL,2.542,2.676,2.825,1.935
2026-02-06,WHK,BOP,2.609,2.701,2.879,1.896
2026-02-06,WLG,WGN,2.462,2.603,2.759,1.797
2026-02-06,WPT,WTC,2.701,2.846,3.028,2.045
2026-02-13,AKC,AUK,2.449,2.568,2.748,1.761
2026-02-13,ALE,OTA,2.565,2.725,2.869,1.908
2026-02-13,AMK,AUK,2.435,2.561,2.756,1.756
2026-02-13,ANS,AUK,2.452,2.573,2.777,1.779
2026-02-13,ASH,CAN,2.563,2.686,2.825,1.859
2026-02-13,BLE,MBH,2.593,2.719,2.888,1.919
2026-02-13,BLU,STL,2.616,2.749,2.906,1.928
2026-02-13,CAM,WKO,2.54,2.679,2.799,1.851
2026-02-13,CHC,CAN,2.494,2.637,2.775,1.823
2026-02-13,CRO,OTA,2.556,2.716,2.863,1.901
2026-02-13,DAR,NTL,2.652,2.747,2.909,1.961
2026-02-13,DUN,OTA,2.485,2.653,2.816,1.842
2026-02-13,FLD,MWT,2.546,2.693,2.848,1.907
2026-02-13,GBI,AUK,2.874,2.969,3.164,2.167
2026-02-13,GOR,STL,2.581,2.725,2.873,1.895
2026-02-13,GRY,WTC,2.668,2.791,2.974,1.984
2026-02-13,GSB,GIS,2.619,2.736,2.923,1.969
2026-02-13,HAM,WKO,2.5,2.63,2.771,1.801
2026-02-13,HAW,TKI,2.604,2.741,2.886,1.934
2026-02-13,HOK,WTC,2.707,2.816,3.0,2.009
2026-02-13,HST,HKB,2.562,2.675,2.86,1.875
2026-02-13,HVN,HKB,2.574,2.695,2.886,1.894
2026-02-13,INV,STL,2.548,2.69,2.829,1.866
2026-02-13,KAI,NTL,2.651,2.756,2.927,1.976
2026-02-13,KAI2,CAN,2.595,2.754,2.919,1.92
2026-02-13,KKE,NTL,2.62,2.732,2.887,1.963
2026-02-13,LHT,WGN,2.48,2.593,2.758,1.821
2026-02-13,LVN,MWT,2.546,2.673,2.83,1.888
2026-02-13,MAS,WGN,2.555,2.657,2.831,1.891
2026-02-13,MET,CAN,2.621,2.776,2.915,1.944
2026-02-13,MOT,TAS,2.6,2.762,2.923,1.964
2026-02-13,NEL,NSN,2.592,2.722,2.863,1.888
2026-02-13,NPL,TKI,2.545,2.679,2.839,1.869
2026-02-13,NPR,HKB,2.543,2.66,2.823,1.869
2026-02-13,OAM,OTA,2.552,2.704,2.852,1.895
2026-02-13,OHK,MWT,2.627,2.754,2.9,1.98
2026-02-13,PAR,WGN,2.491,2.626,2.793,1.854
2026-02-13,PIC,MBH,2.627,2.754,2.921,1.957
2026-02-13,PMR,MWT,2.509,2.621,2.79,1.841
2026-02-13,PRA,WGN,2.491,2.594,2.768,1.845
2026-02-13,PUK,AUK,2.506,2.6,2.8,1.798
2026-02-13,QNS,OTA,2.634,2.798,2.958,1.998
2026-02-13,RAN,CAN,2.533,2.684,2.805,1.863
2026-02-13,REN,MBH,2.64,2.757,2.956,1.984
2026-02-13,RFT,WTC,2.733,2.88,3.052,2.06
2026-02-13,RIC,TAS,2.568,2.696,2.874,1.913
2026-02-13,ROT,BOP,2.571,2.68,2.85,1.904
2026-02-13,STK,NSN,2.614,2.717,2.876,1.918
2026-02-13,STR,TKI,2.614,2.737,2.887,1.965
2026-02-13,TAK,TAS,2.665,2.8,2.97,2.02
2026-02-13,TAN,STL,2.673,2.8,2.923,1.978
2026-02-13,TEA,WKO,2.541,2.682,2.833,1.854
2026-02-13,TGA,BOP,2.505,2.64,2.808,1.858
2026-02-13,THA,WKO,2.547,2.693,2.825,1.867
2026-02-13,TIM,CAN,2.552,2.699,2.849,1.874
2026-02-13,TMR,MWT,2.581,2.734,2.877,1.953
2026-02-13,TOK,WKO,2.577,2.698,2.854,1.876
2026-02-13,TOL,GIS,2.751,2.865,3.064,2.08
2026-02-13,TPO,WKO,2.596,2.741,2.869,1.916
2026-02-13,TPU,BOP,2.56,2.709,2.861,1.918
2026-02-13,UHT,WGN,2.482,2.59,2.756,1.848
2026-02-13,WAI,HKB,2.651,2.759,2.944,1.94
2026-02-13,WAN,OTA,2.618,2.81,2.933,1.966
2026-02-13,WHA,MWT,2.52,2.662,2.823,1.884
2026-02-13,WHE,AUK,2.633,2.746,2.938,1.936
2026-02-13,WHG,NTL,2.553,2.657,2.809,1.878
2026-02-13,WHK,BOP,2.577,2.714,2.867,1.908
2026-02-13,WLG,WGN,2.455,2.59,2.738,1.824
2026-02-13,WPT,WTC,2.719,2.845,3.033,2.028
2026-02-20,AKC,AUK,2.453,2.569,2.74,1.782
2026-02-20,ALE,OTA,2.569,2.697,2.892,1.912
2026-02-20,AMK,AUK,2.43,2.549,2.727,1.773
2026-02-20,ANS,AUK,2.458,2.588,2.753,1.793
2026-02-20,ASH,CAN,2.521,2.677,2.803,1.867
2026-02-20,BLE,MBH,2.597,2.704,2.862,1.912
2026-02-20,BLU,STL,2.591,2.73,2.904,1.944
2026-02-20,CAM,WKO,2.516,2.669,2.816,1.87
2026-02-20,CHC,CAN,2.471,2.602,2.769,1.823
2026-02-20,CRO,OTA,2.59,2.682,2.888,1.905
2026-02-20,DAR,NTL,2.651,2.744,2.946,1.941
2026-02-20,DUN,OTA,2.508,2.623,2.812,1.819
2026-02-20,FLD,MWT,2.555,2.665,2.834,1.879
2026-02-20,GBI,AUK,2.87,2.977,3.158,2.182
2026-02-20,GOR,STL,2.565,2.705,2.878,1.917
2026-02-20,GRY,WTC,2.655,2.787,2.931,1.972
2026-02-20,GSB,GIS,2.616,2.749,2.927,1.951
2026-02-20,HAM,WKO,2.491,2.608,2.749,1.826
2026-02-20,HAW,TKI,2.598,2.725,2.886,1.957
2026-02-20,HOK,WTC,2.689,2.833,2.97,2.012
2026-02-20,HST,HKB,2.548,2.666,2.85,1.887
2026-02-20,HVN,HKB,2.556,2.68,2.876,1.915
2026-02-20,INV,STL,2.527,2.662,2.83,1.879
2026-02-20,KAI,NTL,2.662,2.772,2.987,1.965
2026-02-20,KAI2,CAN,2.573,2.735,2.867,1.923
2026-02-20,KKE,NTL,2.633,2.745,2.936,1.952
2026-02-20,LHT,WGN,2.457,2.593,2.774,1.792
2026-02-20,LVN,MWT,2.555,2.645,2.81,1.873
2026-02-20,MAS,WGN,2.536,2.676,2.85,1.89
2026-02-20,MET,CAN,2.589,2.747,2.877,1.946
2026-02-20,MOT,TAS,2.589,2.736,2.902,1.922
2026-02-20,NEL,NSN,2.571,2.68,2.877,1.888
2026-02-20,NPL,TKI,2.512,2.633,2.808,1.877
2026-02-20,NPR,HKB,2.54,2.655,2.841,1.897
2026-02-20,OAM,OTA,2.567,2.678,2.866,1.902
2026-02-20,OHK,MWT,2.62,2.742,2.888,1.955
2026-02-20,PAR,WGN,2.484,2.62,2.824,1.827
2026-02-20,PIC,MBH,2.626,2.738,2.9,1.955
2026-02-20,PMR,MWT,2.496,2.613,2.76,1.816
2026-02-20,PRA,WGN,2.488,2.601,2.791,1.794
2026-02-20,PUK,AUK,2.498,2.608,2.784,1.813
2026-02-20,QNS,OTA,2.651,2.773,2.964,1.971
2026-02-20,RAN,CAN,2.502,2.647,2.793,1.864
2026-02-20,REN,MBH,2.651,2.751,2.909,1.958
2026-02-20,RFT,WTC,2.739,2.879,3.015,2.048
2026-02-20,RIC,TAS,2.557,2.696,2.878,1.899
2026-02-20,ROT,BOP,2.558,2.706,2.837,1.926
2026-02-20,STK,NSN,2.553,2.699,2.877,1.91
2026-02-20,STR,TKI,2.572,2.719,2.898,1.961
2026-02-20,TAK,TAS,2.677,2.795,2.966,1.98
2026-02-20,TAN,STL,2.649,2.797,2.949,1.989
2026-02-20,TEA,WKO,2.537,2.676,2.826,1.875
2026-02-20,TGA,BOP,2.505,2.64,2.793,1.868
2026-02-20,THA,WKO,2.545,2.684,2.838,1.879
2026-02-20,TIM,CAN,2.534,2.68,2.816,1.879
2026-02-20,TMR,MWT,2.603,2.708,2.875,1.916
2026-02-20,TOK,WKO,2.55,2.703,2.852,1.888
2026-02-20,TOL,GIS,2.732,2.864,3.079,2.056
2026-02-20,TPO,WKO,2.592,2.713,2.869,1.919
2026-02-20,TPU,BOP,2.576,2.7,2.856,1.904
2026-02-20,UHT,WGN,2.485,2.589,2.807,1.805
2026-02-20,WAI,HKB,2.614,2.744,2.947,1.976
2026-02-20,WAN,OTA,2.622,2.767,2.927,1.94
2026-02-20,WHA,MWT,2.529,2.655,2.811,1.871
2026-02-20,WHE,AUK,2.642,2.729,2.919,1.946
2026-02-20,WHG,NTL,2.568,2.68,2.864,1.825
2026-02-20,WHK,BOP,2.579,2.73,2.875,1.927
2026-02-20,WLG,WGN,2.445,2.582,2.774,1.805
2026-02-20,WPT,WTC,2.724,2.839,2.988,2.012
2026-02-27,AKC,AUK,2.452,2.544,2.728,1.793
2026-02-27,ALE,OTA,2.588,2.714,2.876,1.901
2026-02-27,AMK,AUK,2.426,2.542,2.744,1.781
2026-02-27,ANS,AUK,2.46,2.559,2.738,1.804
2026-02-27,ASH,CAN,2.542,2.649,2.849,1.868
2026-02-27,BLE,MBH,2.593,2.709,2.902,1.93
2026-02-27,BLU,STL,2.602,2.737,2.9,1.936
2026-02-27,CAM,WKO,2.534,2.691,2.821,1.874
2026-02-27,CHC,CAN,2.493,2.591,2.826,1.804
2026-02-27,CRO,OTA,2.595,2.699,2.88,1.879
2026-02-27,DAR,NTL,2.65,2.771,2.942,1.985
2026-02-27,DUN,OTA,2.511,2.625,2.807,1.837
2026-02-27,FLD,MWT,2.548,2.653,2.822,1.875
2026-02-27,GBI,AUK,2.863,2.954,3.165,2.185
2026-02-27,GOR,STL,2.582,2.706,2.87,1.907
2026-02-27,GRY,WTC,2.663,2.793,2.967,1.973
2026-02-27,GSB,GIS,2.655,2.752,2.941,1.958
2026-02-27,HAM,WKO,2.465,2.607,2.768,1.808
2026-02-27,HAW,TKI,2.611,2.728,2.905,1.956
2026-02-27,HOK,WTC,2.686,2.814,2.996,1.999
2026-02-27,HST,HKB,2.568,2.671,2.874,1.865
2026-02-27,HVN,HKB,2.566,2.699,2.876,1.896
