price_date,brand_code,city_code,region_code,fuel_code,price_nzd_per_litre,source
2025-09-26,BP,TOK,WKO,P95,2.717,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TOK,WKO,P98,2.815,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TOK,WKO,DSL,2.436,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TOK,WKO,P91,2.572,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TOK,WKO,P95,2.804,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TOK,WKO,P98,2.895,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TOK,WKO,DSL,2.542,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,THA,WKO,P91,2.553,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,THA,WKO,P95,2.699,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,THA,WKO,P98,2.867,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,THA,WKO,DSL,2.453,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,THA,WKO,P91,2.511,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,THA,WKO,P95,2.718,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,THA,WKO,P98,2.835,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,THA,WKO,DSL,2.447,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,THA,WKO,P91,2.623,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,THA,WKO,P95,2.833,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,THA,WKO,P98,2.933,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,THA,WKO,DSL,2.574,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,TGA,BOP,P91,2.605,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,TGA,BOP,P95,2.756,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,TGA,BOP,P98,2.893,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,TGA,BOP,DSL,2.494,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TGA,BOP,P91,2.564,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TGA,BOP,P95,2.774,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TGA,BOP,P98,2.894,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TGA,BOP,DSL,2.505,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TGA,BOP,P91,2.449,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TGA,BOP,P95,2.671,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TGA,BOP,P98,2.772,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TGA,BOP,DSL,2.422,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,ROT,BOP,P91,2.624,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,ROT,BOP,P95,2.786,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,ROT,BOP,P98,2.926,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,ROT,BOP,DSL,2.52,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,ROT,BOP,P91,2.611,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,ROT,BOP,P95,2.832,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,ROT,BOP,P98,2.924,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,ROT,BOP,DSL,2.537,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,ROT,BOP,P91,2.504,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,ROT,BOP,P95,2.708,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,ROT,BOP,P98,2.82,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,ROT,BOP,DSL,2.469,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WHK,BOP,P91,2.67,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WHK,BOP,P95,2.813,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WHK,BOP,P98,2.97,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WHK,BOP,DSL,2.551,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WHK,BOP,P91,2.601,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WHK,BOP,P95,2.844,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WHK,BOP,P98,2.927,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WHK,BOP,DSL,2.551,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,WHK,BOP,P91,2.522,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,WHK,BOP,P95,2.748,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,WHK,BOP,P98,2.839,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,WHK,BOP,DSL,2.487,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,TPU,BOP,P91,2.664,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,TPU,BOP,P95,2.818,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,TPU,BOP,P98,2.959,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,TPU,BOP,DSL,2.533,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TPU,BOP,P91,2.65,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TPU,BOP,P95,2.852,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TPU,BOP,P98,2.948,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TPU,BOP,DSL,2.575,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TPU,BOP,P91,2.508,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TPU,BOP,P95,2.734,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TPU,BOP,P98,2.836,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TPU,BOP,DSL,2.468,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,NPR,HKB,P91,2.482,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,NPR,HKB,P95,2.641,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,NPR,HKB,P98,2.789,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,NPR,HKB,DSL,2.379,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,NPR,HKB,P91,2.551,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,NPR,HKB,P95,2.768,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,NPR,HKB,P98,2.859,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,NPR,HKB,DSL,2.477,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,HST,HKB,P91,2.542,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,HST,HKB,P95,2.683,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,HST,HKB,P98,2.837,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,HST,HKB,DSL,2.439,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,HST,HKB,P91,2.6,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,HST,HKB,P95,2.8,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,HST,HKB,P98,2.917,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,HST,HKB,DSL,2.523,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,HVN,HKB,P91,2.554,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,HVN,HKB,P95,2.709,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,HVN,HKB,P98,2.857,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,HVN,HKB,DSL,2.437,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,HVN,HKB,P91,2.592,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,HVN,HKB,P95,2.812,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,HVN,HKB,P98,2.899,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,HVN,HKB,DSL,2.529,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WAI,HKB,P91,2.631,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WAI,HKB,P95,2.766,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WAI,HKB,P98,2.917,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WAI,HKB,DSL,2.516,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WAI,HKB,P91,2.656,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WAI,HKB,P95,2.863,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WAI,HKB,P98,2.969,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WAI,HKB,DSL,2.598,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,NPL,TKI,P91,2.522,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,NPL,TKI,P95,2.73,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,NPL,TKI,P98,2.827,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,NPL,TKI,DSL,2.459,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,NPL,TKI,P91,2.58,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,NPL,TKI,P95,2.802,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,NPL,TKI,P98,2.897,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,NPL,TKI,DSL,2.542,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,HAW,TKI,P91,2.613,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,HAW,TKI,P95,2.82,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,HAW,TKI,P98,2.918,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,HAW,TKI,DSL,2.537,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,HAW,TKI,P91,2.616,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,HAW,TKI,P95,2.854,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,HAW,TKI,P98,2.948,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,HAW,TKI,DSL,2.589,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,STR,TKI,P91,2.635,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,STR,TKI,P95,2.857,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,STR,TKI,P98,2.952,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,STR,TKI,DSL,2.579,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,STR,TKI,P91,2.654,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,STR,TKI,P95,2.871,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,STR,TKI,P98,2.977,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,STR,TKI,DSL,2.63,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,PMR,MWT,P91,2.514,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,PMR,MWT,P95,2.658,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,PMR,MWT,P98,2.815,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,PMR,MWT,DSL,2.392,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,PMR,MWT,P91,2.504,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,PMR,MWT,P95,2.721,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,PMR,MWT,P98,2.827,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,PMR,MWT,DSL,2.431,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,PMR,MWT,P91,2.518,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,PMR,MWT,P95,2.743,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,PMR,MWT,P98,2.828,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,PMR,MWT,DSL,2.483,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WHA,MWT,P91,2.529,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WHA,MWT,P95,2.689,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WHA,MWT,P98,2.838,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WHA,MWT,DSL,2.422,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WHA,MWT,P91,2.568,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WHA,MWT,P95,2.772,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WHA,MWT,P98,2.887,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WHA,MWT,DSL,2.503,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,WHA,MWT,P91,2.592,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,WHA,MWT,P95,2.789,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,WHA,MWT,P98,2.904,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,WHA,MWT,DSL,2.555,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,LVN,MWT,P91,2.515,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,LVN,MWT,P95,2.681,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,LVN,MWT,P98,2.814,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,LVN,MWT,DSL,2.423,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,LVN,MWT,P91,2.574,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,LVN,MWT,P95,2.781,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,LVN,MWT,P98,2.888,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,LVN,MWT,DSL,2.503,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,LVN,MWT,P91,2.551,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,LVN,MWT,P95,2.782,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,LVN,MWT,P98,2.869,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,LVN,MWT,DSL,2.531,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,FLD,MWT,P91,2.556,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,FLD,MWT,P95,2.708,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,FLD,MWT,P98,2.857,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,FLD,MWT,DSL,2.443,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,FLD,MWT,P91,2.589,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,FLD,MWT,P95,2.793,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,FLD,MWT,P98,2.9,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,FLD,MWT,DSL,2.517,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,FLD,MWT,P91,2.559,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,FLD,MWT,P95,2.801,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,FLD,MWT,P98,2.888,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,FLD,MWT,DSL,2.525,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,TMR,MWT,P91,2.573,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,TMR,MWT,P95,2.731,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,TMR,MWT,P98,2.891,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,TMR,MWT,DSL,2.467,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TMR,MWT,P91,2.625,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TMR,MWT,P95,2.846,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TMR,MWT,P98,2.941,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,TMR,MWT,DSL,2.553,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TMR,MWT,P91,2.571,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TMR,MWT,P95,2.8,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TMR,MWT,P98,2.921,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,TMR,MWT,DSL,2.542,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,OHK,MWT,P91,2.648,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,OHK,MWT,P95,2.79,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,OHK,MWT,P98,2.945,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,OHK,MWT,DSL,2.542,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,OHK,MWT,P91,2.649,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,OHK,MWT,P95,2.856,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,OHK,MWT,P98,2.966,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,OHK,MWT,DSL,2.58,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,OHK,MWT,P91,2.642,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,OHK,MWT,P95,2.865,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,OHK,MWT,P98,2.966,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,OHK,MWT,DSL,2.612,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WLG,WGN,P91,2.468,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WLG,WGN,P95,2.635,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WLG,WGN,P98,2.783,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,WLG,WGN,DSL,2.364,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WLG,WGN,P91,2.522,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WLG,WGN,P95,2.731,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WLG,WGN,P98,2.83,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,WLG,WGN,DSL,2.443,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,WLG,WGN,P91,2.367,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,WLG,WGN,P95,2.592,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,WLG,WGN,P98,2.714,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,WLG,WGN,DSL,2.336,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,LHT,WGN,P91,2.503,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,LHT,WGN,P95,2.649,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,LHT,WGN,P98,2.799,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,LHT,WGN,DSL,2.389,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,LHT,WGN,P91,2.557,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,LHT,WGN,P95,2.745,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,LHT,WGN,P98,2.848,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,LHT,WGN,DSL,2.471,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,LHT,WGN,P91,2.404,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,LHT,WGN,P95,2.611,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,LHT,WGN,P98,2.71,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,LHT,WGN,DSL,2.355,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,UHT,WGN,P91,2.501,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,UHT,WGN,P95,2.652,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,UHT,WGN,P98,2.792,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,UHT,WGN,DSL,2.389,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,UHT,WGN,P91,2.538,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,UHT,WGN,P95,2.748,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,UHT,WGN,P98,2.85,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,UHT,WGN,DSL,2.453,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,UHT,WGN,P91,2.427,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,UHT,WGN,P95,2.63,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,UHT,WGN,P98,2.743,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,UHT,WGN,DSL,2.371,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,PRA,WGN,P91,2.488,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,PRA,WGN,P95,2.651,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,PRA,WGN,P98,2.791,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,PRA,WGN,DSL,2.376,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,PRA,WGN,P91,2.517,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,PRA,WGN,P95,2.731,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,PRA,WGN,P98,2.83,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,PRA,WGN,DSL,2.452,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,PRA,WGN,P91,2.399,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,PRA,WGN,P95,2.631,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,PRA,WGN,P98,2.712,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,PRA,WGN,DSL,2.368,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,PAR,WGN,P91,2.507,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,PAR,WGN,P95,2.658,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,PAR,WGN,P98,2.817,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,PAR,WGN,DSL,2.402,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,PAR,WGN,P91,2.51,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,PAR,WGN,P95,2.736,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,PAR,WGN,P98,2.839,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,PAR,WGN,DSL,2.453,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,PAR,WGN,P91,2.393,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,PAR,WGN,P95,2.625,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,PAR,WGN,P98,2.723,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,PAR,WGN,DSL,2.368,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,MAS,WGN,P91,2.559,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,MAS,WGN,P95,2.714,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,MAS,WGN,P98,2.851,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,MAS,WGN,DSL,2.445,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,MAS,WGN,P91,2.608,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,MAS,WGN,P95,2.815,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,MAS,WGN,P98,2.911,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,BP,MAS,WGN,DSL,2.528,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,MAS,WGN,P91,2.414,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,MAS,WGN,P95,2.657,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,MAS,WGN,P98,2.751,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,MOBIL,MAS,WGN,DSL,2.402,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-09-26,Z,BLE,MBH,P91,2.677,petrolmate scrape (2026-05-18) + brand-offset backfill
